lon,lat,name,address,pname,cityname,business_area,type
114.26560598423738,30.29971435304029,劳七村村委会,107国道东100米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.37920583240755,30.334053953728873,锦绣村村委会,幸福港路,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.39339863995639,30.263388286335513,勤劳村村委会,乌龙泉街道勤劳村,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.39341400061257,30.455165447005566,江汉油田住房公积金管理中心武汉办事处(内部专用),东湖高新开发区大学园路18号,湖北省,武汉市,,政府机构及社会团体;政府机关;地市级政府及事业单位
114.42702002811973,30.33475356594558,檀树岭村村委会,015乡道与五大路交叉口东北100米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.54143375669715,30.4805979318618,武汉东湖新技术开发区豹澥街道办事处,神墩四路高农国际35号楼,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.53529486400855,30.38694043835411,龙泉街道办事处,东湖新技术开发区,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.33448676537313,30.28501058935821,武汉市江夏区纸坊街道林港村村民委员会,纸坊街道林港村老屋畈陈66号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.08169201096393,30.23689786551094,梨园大队,草场湾8号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.3165128665635,30.366858129064955,武汉市江夏区自然资源和规划局,纸坊街文化大道37号中百广场江夏店F1层,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.31254865119645,30.349840306873343,武汉市江夏区社保大楼,兴新街124号,湖北省,武汉市,纸坊,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
114.22603234555062,30.26747980681125,金星村村委会,086乡道,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.4610868325214,30.02010465046044,湖泗街道办事处,湖泗街道,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.31397244705192,30.349259713495155,江夏卫生监督所,兴新街105号,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.41844796383435,30.310137801550262,孙家店村村委会,孙家店湾9号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.30476922240987,30.35345206392998,武汉市江夏区路灯管理所,熊廷弼街156号,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.43325800289261,30.384525834449214,小李村村委会,栗庙路东北30米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.16093281069324,30.11499611433202,庆丰村村委会,湖北省武汉市江夏区法泗街庆丰村委会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.10781282626803,30.223250995851995,武汉市江夏区金口街道西湖村村民委员会,金口街,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.35163744305288,30.125964634304857,光华村村委会,纸贺路山坡街道光华村村民委员会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.40002155269868,30.38130715413493,中洲村村民委员会,四环线入口与梁子湖大道交叉口南150米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.34265266697942,30.16370594606344,新建村村委会,纸贺路乌龙泉街道新建村村民委员会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.21114325528912,30.314876192901437,三湖村村委会,金口街道武汉市三湖村委会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.14900144392327,30.341011653928902,江夏区金口政务服务中心,汝南路金城1号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位|政府机构及社会团体;政府机关;区县级政府及事业单位
114.42578484625001,30.413177471339015,藏龙城管,藏龙大道与杨桥湖北路交叉口北140米,湖北省,武汉市,藏龙岛,政府机构及社会团体;政府机关;政府机关相关
114.55406230685563,30.38142557717847,新胡村村委会,龙泉街道新胡村委会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.29193979125408,30.20833472578694,四一村村委会,107国道与083乡道交叉口北280米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.28071892427636,30.376126948165698,武汉江夏开发区大桥新区十月村村民委员会,金龙大街与山湖路交叉口东南420米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.3258643050564,30.370671596216553,江夏区市容环境卫生服务中心,谭鑫培路,湖北省,武汉市,,政府机构及社会团体;政府机关;区县级政府及事业单位|生活服务;生活服务场所;生活服务场所
114.28855683021054,30.22959871526551,莲花桥村村委会,107国道,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.44506528847884,30.262832137223626,北咀村村委会,北咀村7号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.29807543885715,30.34413611218974,武汉市江夏区公路管理局,武昌大道538号公路大厦,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.28611799620307,30.151986359361214,安山街道办事处,马安路75号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.31594575673186,30.390332080812804,武汉江夏经济开发区大桥现代产业园综治中心,文华佳园2期东门旁(江夏客厅地铁站B口步行70米),湖北省,武汉市,,政府机构及社会团体;政府机关;政府机关相关
114.36961715122878,30.424427691008816,江夏区劳动监察大队庙山中队,庙山东路与江夏大道交叉口西南120米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.31858353798617,30.35502507224841,武汉市江夏区建筑管理站,文化路7号江夏建管大楼F1层,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.31126414027041,30.355966775306374,中共江夏区卫生健康局委员会,四贤路与沙羡街交叉口东南60米,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.36642923401992,30.348780177925562,花山吴村民委员会,花山吴村委会(五里界路北),湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.12240778838341,30.19141968237238,卫东村村委会,法泗镇,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.4133913267207,30.464558920323228,当代社区居委会,光谷大道112号当代国际花园东大门(原艺术馆),湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.1504875774307,30.23737480423804,武汉市马蹄口村委会,046乡道与环园西路交叉口东160米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.25472816996131,30.337864093997304,光谷南大健康产业园指挥部,郑店老街41号,湖北省,武汉市,,商务住宅;商务住宅相关;商务住宅相关
114.58024187096737,30.34079364881824,升华村村委会,凤莲大道,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.16312464152082,30.23675309666729,南阳村民委员会,金口街道,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.36744108561946,30.409936189382567,中共武汉楚康医院支部委员会,华宜寄宿学校西1门旁,湖北省,武汉市,庙山,医疗保健服务;医疗保健服务场所;医疗保健服务场所
114.43660633472592,30.44859287646572,大舒社区党群服务中心,佛祖岭D1区3栋1楼,湖北省,武汉市,流芳,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
114.31164779202489,30.306463713422087,江夏区殡葬管理所,林港村12组,湖北省,武汉市,,政府机构及社会团体;政府机关;区县级政府及事业单位
114.31164779202489,30.306463713422087,江夏区殡葬管理所,林港村12组,湖北省,武汉市,,政府机构及社会团体;政府机关;区县级政府及事业单位
114.37905734325257,30.443798659352783,江夏区城市管理执法庙山中队,民族大道339号,湖北省,武汉市,,政府机构及社会团体;政府机关;政府机关相关
114.10116486046898,30.303681005909326,武汉市江夏区金口街长江村村民委员会,金口街长江村村民委员会退役军人服务站,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.44744156208154,30.477622427261487,武汉市道路桥梁治超执法总队,新武黄立交桥与三环线交叉口西北120米,湖北省,武汉市,流芳,政府机构及社会团体;政府机关;地市级政府及事业单位
114.43139847655186,30.22616019645447,杨湖村村委会,闵尚线东北侧,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.30580072172293,30.411330824953705,大桥社区居委会(红花路),大桥居委会小区西门旁,湖北省,武汉市,大花岭,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.31524393763904,30.378083628526184,武汉市江夏区信访局,金龙大街与文化大道交叉口西南120米,湖北省,武汉市,,政府机构及社会团体;政府机关;区县级政府及事业单位
114.4509180015932,30.37001955625071,吴泗村村民委员会,栗庙路武汉市东湖新技术开发区吴泗小学北侧约30米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.08771574239417,30.242291403426897,武汉市江夏区金口街道办事处前进村村民委员会,102省道,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.56970613751056,30.520744703808422,新店村村委会,豹海镇,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.07749600947643,30.23199960634438,武汉市江夏区金口街道南岸一村村民委员会,102省道,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.38400885156058,30.343799515732975,毛家畈村村委会,锦绣大道西侧,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.09313704918084,30.25659285230984,中湾村村委会,102省道西侧,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.34836163605263,30.325124462323927,武汉市江夏区幸福山公墓管理处,幸福山公墓东门旁,湖北省,武汉市,,政府机构及社会团体;政府机关;政府机关相关
114.43155882919663,30.226135442531458,江夏区乌龙泉街杨湖村退役军人服务站,乌龙泉街杨湖村王保泗湾18号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.31542547589342,30.391675816962795,武汉市江夏区应急管理局,通达广场6-7楼(江夏客厅地铁站A口步行200米),湖北省,武汉市,,政府机构及社会团体;政府机关;区县级政府及事业单位
114.15415370445825,30.204743217185985,花篮棚大队队民委员会,金水闸武当社区花篮棚顺丰合作点东南侧,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.42476804913622,30.4347504758141,武汉市江夏经济开发区藏龙岛办事处人力资源和社会保障服务中心,光谷大道127号藏龙岛科技园综合研发大楼1楼,湖北省,武汉市,流芳,政府机构及社会团体;政府机关;区县级政府及事业单位
114.25343131074646,30.4148441963767,武汉龚家铺村委会,华中城大道中国石油龚家铺加油站北,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.13977402895244,30.336507682101693,长江金口航道处,武赤线与凤凰山路交叉口东南160米,湖北省,武汉市,金口,政府机构及社会团体;政府机关;政府机关相关
114.13072986625816,30.276171935240566,金水二村村委会,金口街金水二村,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.3135036574655,30.378709808311278,中共武汉市江夏区委员会,文化路99号,湖北省,武汉市,,政府机构及社会团体;政府机关;区县级政府及事业单位
114.3231604742389,30.210744476997096,土地堂居委会,新街88号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.47407879388356,30.105597316737413,武汉市江夏区舒安街道彭塘村村民委员会,008县道与山舒线交叉口西北340米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.34619261081208,30.058093086298136,红旗村村委会,三湾附近,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.36972017169224,30.457780738250108,湾郡社区居委会,东湖高新开发区天际路15号安普顿小区,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.14706859110714,30.370012784369486,京珠高速公路管理处军山大桥养护管理站,金港武金堤路,湖北省,武汉市,,政府机构及社会团体;政府机关;省直辖市级政府及事业单位
114.25245645443675,30.257463553379527,崇岭村村委会,郑店街道中共崇岭村党支部,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.44703202161253,30.26040143326525,武汉市江夏梁子湖风景区管理委员会,梁子湖大道特1号,湖北省,武汉市,,政府机构及社会团体;政府机关;政府机关相关
114.23607562633711,30.18708954711364,余咀村委会,安山镇,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.28359301920656,30.050886839998785,光辉村村民委员会,京港澳高速,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.1604518710014,30.13309497517045,武汉市江夏区法泗街道菱米村村民委员会,上河头路法泗街道菱米村村民委员会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.51045698992029,30.46189596925132,庙岭村村委会,东湖高新技术开发区豹澥镇,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.39398140915166,30.233522368615255,武汉市江夏区乌龙泉街道立新村村民委员会,天子山大道083乡,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.31799151494978,30.36643538071947,武汉市江夏区退役军人事务局,文化路36号(谭鑫培公园地铁站H2口步行430米),湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;政府机关相关
114.16531669052702,30.26322228375008,武汉市江夏区金口街道白衣庵村村民委员会,景西四路西南侧,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.33228257709385,30.258303070622976,幸福村村委会(乌勤路),乌龙泉街道东二巷幸福村村邮站旁,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.12302700782024,30.23807598625504,西湾村村委会,金口街,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.30588688980734,30.407887373831656,江夏区劳动监察大队大桥中队,红旗小区二期东2门北170米,湖北省,武汉市,大花岭,政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.42951796422945,30.103320029605023,武汉市江夏区山坡街道高峰村村民委员会,高峰村村民委员会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.41508934693519,30.37553637033089,大李村村委会,武汉绕城高速公路大李村村民委员会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.32920628301777,30.365754038829937,中共江夏区林业和园林局党组,江夏大道183号,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.31285131159778,30.359865189489994,武汉市江夏区人事局,北华街35号,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.4358481191169,30.4762614940241,黄龙山社区居委会,湖新路宜盛花园商铺区10号附1005号,湖北省,武汉市,流芳,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.30374137474607,30.345870036246268,武汉江夏区电力局,纸坊大街522号,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.13013405736,30.30375831846969,凉亭村村委会,金口街凉亭村,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.44064292900981,30.443242470477074,汪田社区居委会,高新六路19号汪田社区35栋一楼服务站,湖北省,武汉市,流芳,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.16604057946222,30.11454370455458,永丰村村委会,永丰村,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.21833426954765,30.3457796330663,同升村村委会,长山林场,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.19867393300524,30.156548111418267,联盟村村委会(敖家边),法泗街道马法路武汉联盟村村民委员会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.30949654521847,30.35989744192715,武汉市江夏区就业和社会保障服务中心,北华街42号,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.31087681496463,30.343511366340056,武汉市江夏区电教仪器站,宁安路6号,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.25718825618404,30.187923616378036,武汉市江夏区安山街道青春村民委员会,安山街道青春小学,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.39511217499117,30.298848723350805,李家店村村委会,李家店路,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.23936211006811,30.382741587842396,同兴村村民委员会,郑店街道金龙大街同兴小区内,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.41164597622786,30.350905812136794,江夏区五里界街东湖街村村民委员会,五里界街东湖街村党员群众服务中心,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.55102743366349,30.296255288655452,青山村村委会,004县道,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.33777939405441,30.356985425509613,齐心村村委会,齐心花园西南门旁,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.31259558040787,30.349803224335588,武汉市江夏区劳动监察大队,兴新街124号,湖北省,武汉市,纸坊,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
114.2976826662051,30.089569208575874,五星村村委会,[],湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.31590183315048,30.39026417691688,大桥新区办事处,文化大道与神龙港北街交叉口北280米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.13913749171658,30.185947124396208,新墩村村委会,下河头路,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.20387730055887,30.37696389748758,虎山村村民委员会,武深高速与金龙大街交叉口东南150米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.16434186031813,30.286509355634013,铁锦村村委会,045乡道与环园西路交叉口东140米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.36324471614749,30.410796122896265,江夏区民政局婚姻登记处禧悦汇结婚登记点,阳光大道4号,湖北省,武汉市,庙山,政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.11611908925562,30.20709540460434,邓家瓦屋大队村委会,[],湖北省,武汉市,,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
114.29035643827194,30.151808124948143,安山社区居委会,社区居委会居委会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.29796468054369,30.343043456813408,秀山社区居委会(李家里),武昌大道506号,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.46491591758257,30.477802373003946,湖北省国民体质监测中心,高新二路湖北省奥林匹克体育中心,湖北省,武汉市,,政府机构及社会团体;政府机关;省直辖市级政府及事业单位
114.23071483303595,30.218741926661085,武汉市涂洲村委会,[],湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.37465226913702,30.40951485450511,汤逊湖社区居委会,庙山办事处汤逊湖社区党员服务中心,湖北省,武汉市,庙山,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.28931785643617,30.160650479693544,安山村委会,朱陈家88,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.42512863411345,30.435833678456536,江夏区经济开发区人民法庭,藏龙岛办事处灵杰路4号,湖北省,武汉市,流芳,政府机构及社会团体;公检法机构;法院
114.44771618144834,30.49120524311203,湖北省体育局射击运动管理中心,高新大道333号,湖北省,武汉市,,政府机构及社会团体;政府机关;省直辖市级政府及事业单位
114.43984100911298,30.48785841393203,湖口社区居委会,国创光谷上城西门西90米(湖口地铁站B口步行430米),湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.32780569916771,30.364152967135272,武汉市江夏区招生考试办公室,江夏大道177号,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.38015443213823,30.231185259730733,武汉市江夏区乌龙泉街道团结村村民委员会,闵肖线乌龙泉街道团结村村民委员会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.51488286594092,30.029553635024122,海洋村村民委员会,[],湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.45025088315623,30.44144770514452,流芳社区居委会,佛祖岭小区F区西门北90米,湖北省,武汉市,流芳,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.32982711848274,30.367579558730675,中共江夏区住房保障和房屋管理局委员会,江夏大道189号,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.44579372774882,30.491047232137007,湖北省体育局重竞技运动管理中心,高新大道333号(湖口地铁站D口步行330米),湖北省,武汉市,,政府机构及社会团体;政府机关;省直辖市级政府及事业单位
114.32780724115995,30.346248736841297,城关村村委会,云水居雅园,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.44305527613622,30.43205972354062,沧海社区党员群众服务中心,招商东城华府9栋商铺G-4,湖北省,武汉市,流芳,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.30787791476882,30.36114022354095,职中社区党员群众服务中心,徐家巷与龙湾街交叉口西南60米,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.31119437231413,30.35453512717818,中共武汉市江夏区住房和城乡建设局党组,四贤路与熊廷弼街交叉口北100米,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.3915367694825,30.33702955747845,武汉市江夏区五里界国土资源管理所,五里界国土所(界山路西),湖北省,武汉市,,政府机构及社会团体;政府机关;区县级政府及事业单位|政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.33221276490802,30.19921177467645,四化村村委会,四化村委会(纸贺路南),湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.35465033152371,30.095011277204318,光星村村委会,纸贺路与008县道交叉口北460米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.40498998369685,30.083858868442412,胜丰村村委会,[],湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.42458367958262,30.435038181543923,藏龙岛办事处,江夏藏龙岛科技园研发综合大楼附近,湖北省,武汉市,藏龙岛,政府机构及社会团体;政府机关;政府机关相关
114.37290426817042,30.44388488713241,玉龙岛社区居委会,关东街道紫薇苑附近(汤逊湖附近),湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.37885444220625,30.45495809608573,梧桐苑社区居委会,汤逊湖北路中国铁建梧桐苑,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.39670976150623,30.426814852729397,玉龙社区党员群众服务中心,湖东路5号,湖北省,武汉市,,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
114.55223154340331,30.462196956670837,九龙社区党员群众服务中心,新兴路与虎山一路交叉口东220米,湖北省,武汉市,,政府机构及社会团体;政府机关;政府机关相关
114.38543929357876,30.20996530742853,武汉市金海村委会,[],湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.30927405777007,30.2880061005928,纸坊街道丰收社区村民委员会,101乡道附近,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.35777329930136,30.07617976723404,红星村村委会,红星街36号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.37396740991265,30.123161016412407,光明村村委会,光明村委会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.36264730036487,30.306960384239865,照耀村村委会,纸坊街道,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.32712073599366,30.225615094281178,群建村村委会,群建村委会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.13976884854529,30.258134074615644,金水三村村委会,金口街,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.33727096708242,30.359485961944525,江夏区行政审批局,纸坊街东华街东10号,湖北省,武汉市,纸坊,政府机构及社会团体;政府机关;区县级政府及事业单位
114.48108475791918,30.434992305459247,湖北跨境电子商务监管中心,清风路与谭鑫培小路交叉口东南160米,湖北省,武汉市,,政府机构及社会团体;政府机关;省直辖市级政府及事业单位
114.30342056291927,30.430535949477324,联尚社区党员群众服务中心,湖北省武汉市江夏区武昌大道399号,湖北省,武汉市,大花岭,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.34217353155822,30.091878904513244,武汉市江夏区山坡财政所,星明街218号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.1828247345099,30.09737284652638,新河村村民委员会,新河村,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.11442049999249,30.235919255275014,青菱村村委会,金口街,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.28761788486845,30.158509046802365,安山财政所,马法路28号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.30509007554072,30.419457397981983,大花岭社区村委会,大桥镇大花岭村,湖北省,武汉市,大花岭,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.17261566428839,30.264086906754876,武汉市白马头村委会,[],湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.50658644035906,30.189667494446553,何桥村村委会,何桥村委会,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.31259358355575,30.34980322808423,武汉市江夏区失业保险服务中心,纸坊兴新街124号,湖北省,武汉市,纸坊,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
114.26677183202028,30.1206829117798,江夏区安山街道灯塔村民委员会,038乡道,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.4259698781027,30.393801561554152,栗庙社区党员群众服务中心,环岛路,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.37775836382392,30.43768308530386,武汉江夏经济开发区庙山办事处,大学园路39号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇级政府及事业单位
114.19161382462876,30.173002586221294,石岭村村委会,中共石岭村纪检小组,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.37733363271904,30.45955711979213,韵湖社区党员群众服务中心,汤逊湖周店小区西2门南50米,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.12456962233551,30.337094907666128,武汉市江夏区港航管理处,金口街道金岭路地方海事处(金口渡口旁),湖北省,武汉市,,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
114.30766800943047,30.317153812549805,江夏区纸坊街道胜利村委会,中心街36号,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.30698629736186,30.091569876654308,武汉市江夏区山坡乡周李家社区居民委员会,[],湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.18022309458414,30.114060037348455,武汉市江夏区法泗街道三合村村民委员会,法泗镇,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.27397069606951,30.01212262952236,江夏区山坡街道大咀渔业村村民委员会,山坡街,湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
114.25740649399849,30.23250830417524,青莲庵村村委会,[],湖北省,武汉市,,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
